h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,hand1_to_center,hand2_to_center,time
-0.026582,0.205714,-0.020070,0.020514,0.189668,0.003122,-0.014329,0.006357,1.001631,-0.003034,0.197691,-0.008476,-0.408422,0.004101,0.984944,0.379765,0.008612,1.018319,0.026230,0.026230,597
-0.015419,0.180776,-0.016422,0.029675,0.153648,-0.014724,-0.014091,0.011930,1.001112,0.007128,0.167212,-0.015571,-0.408936,0.010127,0.984397,0.380754,0.013733,1.017828,0.015275,0.015275,598
0.000026,0.161351,-0.029503,0.000324,0.127001,-0.012048,-0.014085,0.016736,1.000420,0.000175,0.144176,-0.020778,-0.408935,0.015506,0.983413,0.380765,0.017967,1.017426,0.000741,0.000741,599
0.102683,0.150094,-0.209536,-0.057003,0.117130,0.077637,-0.013324,0.021190,0.998221,0.022840,0.133612,-0.065947,-0.405513,0.020509,0.976429,0.378865,0.021871,1.020014,-0.091160,-0.091160,600
0.086600,0.127740,-0.156614,-0.073352,0.105517,0.081389,-0.013103,0.025077,0.996968,0.006624,0.116629,-0.037614,-0.402626,0.024767,0.971208,0.376419,0.025388,1.022727,-0.076178,-0.076178,601
0.034277,0.091044,-0.143169,-0.062282,0.084328,0.048802,-0.013570,0.028000,0.995395,-0.014002,0.087686,-0.047184,-0.401483,0.027802,0.966436,0.374343,0.028199,1.024354,-0.023570,-0.023570,602
-0.001783,0.074829,-0.072089,-0.034774,0.062147,0.004631,-0.014179,0.030283,0.994271,-0.018278,0.068488,-0.033728,-0.401543,0.030296,0.964033,0.373184,0.030271,1.024508,0.007390,0.007390,603
0.120457,0.077055,-0.234933,0.035655,0.041160,-0.082630,-0.011577,0.032254,0.988978,0.078056,0.059108,-0.158783,-0.397528,0.032864,0.956202,0.374373,0.031643,1.021754,-0.100024,-0.100024,604
-0.025233,0.044611,0.076225,0.039782,0.035445,-0.067631,-0.011335,0.033588,0.989121,0.007274,0.040028,0.004299,-0.398369,0.034351,0.958743,0.375699,0.032824,1.019500,0.019279,0.019279,605
0.090394,0.055957,-0.220284,0.036032,0.032303,-0.055375,-0.009228,0.035059,0.984527,0.063213,0.044130,-0.137830,-0.395355,0.036217,0.951400,0.376900,0.033901,1.017654,-0.071066,-0.071066,606
-0.082814,0.022271,0.102351,-0.010172,0.024153,0.006173,-0.010778,0.035833,0.986335,-0.046493,0.023212,0.054261,-0.398116,0.036959,0.954811,0.376561,0.034706,1.017859,0.074303,0.074303,607
0.053603,0.035731,-0.170581,-0.017058,0.014796,0.005060,-0.010168,0.036675,0.983577,0.018273,0.025263,-0.082760,-0.396329,0.038150,0.949125,0.375992,0.035199,1.018028,-0.038097,-0.038097,608
0.098265,0.043293,-0.096572,0.035136,0.014600,-0.030316,-0.007945,0.037640,0.981462,0.066700,0.028946,-0.063443,-0.393054,0.039593,0.945906,0.377163,0.035686,1.017018,-0.088750,-0.088750,609
-0.073990,0.010893,0.147986,0.030185,0.011596,-0.024823,-0.008675,0.038014,0.983515,-0.021902,0.011244,0.061580,-0.395520,0.039956,0.950839,0.378170,0.036072,1.016190,0.061325,0.061325,610
0.028079,0.021442,-0.076747,-0.018725,0.013737,0.031532,-0.008519,0.038601,0.982761,0.004677,0.017590,-0.022606,-0.394584,0.040671,0.948281,0.377545,0.036530,1.017241,-0.021026,-0.021026,611
-0.038003,0.005255,0.057161,-0.063339,0.022320,0.078635,-0.010208,0.039060,0.985024,-0.050671,0.013787,0.067897,-0.395851,0.040846,0.950186,0.375434,0.037274,1.019862,0.032730,0.032730,612
-0.055005,0.001092,0.077686,-0.032081,0.004435,0.029057,-0.011660,0.039152,0.986803,-0.043543,0.002763,0.053371,-0.397684,0.040882,0.952776,0.374365,0.037422,1.020831,0.047975,0.047975,613
-0.056045,-0.001684,0.079181,0.027263,-0.000063,-0.028381,-0.012139,0.039123,0.987650,-0.014391,-0.000873,0.025401,-0.399552,0.040826,0.955415,0.375274,0.037420,1.019885,0.049278,0.049278,614
-0.050569,-0.002143,0.064829,0.040778,0.002087,-0.040412,-0.012303,0.039122,0.988057,-0.004895,-0.000028,0.012208,-0.401238,0.040755,0.957576,0.376633,0.037490,1.018538,0.045340,0.045340,615
-0.001800,0.002794,-0.069028,0.032767,0.001769,-0.033084,-0.011787,0.039198,0.986355,0.015483,0.002281,-0.051055,-0.401298,0.040848,0.955275,0.377725,0.037549,1.017435,0.007296,0.007296,616
0.004265,-0.001439,-0.056528,0.035918,0.002341,-0.027087,-0.011117,0.039213,0.984962,0.020092,0.000451,-0.041807,-0.401156,0.040800,0.953391,0.378922,0.037627,1.016532,0.000304,0.000304,617
0.001515,0.001035,-0.046279,0.021975,0.000415,-0.022173,-0.010725,0.039238,0.983821,0.011745,0.000725,-0.034227,-0.401105,0.040835,0.951848,0.379655,0.037640,1.015793,0.002271,0.002271,618
0.004249,0.003336,-0.037884,0.022405,0.000270,-0.018164,-0.010281,0.039298,0.982887,0.013327,0.001803,-0.028024,-0.400964,0.040946,0.950586,0.380402,0.037649,1.015188,-0.001099,-0.001099,619
0.007203,-0.000790,-0.016063,0.008763,-0.000950,-0.014867,-0.010015,0.039269,0.982371,0.007983,-0.000870,-0.015466,-0.400724,0.040919,0.950050,0.380694,0.037618,1.014692,-0.005857,-0.005857,620
-0.055281,-0.005109,0.109681,0.006828,0.000286,0.005003,-0.010823,0.039188,0.984282,-0.024227,-0.002412,0.057342,-0.402566,0.040749,0.953706,0.380921,0.037627,1.014859,0.046558,0.046558,621
0.019855,-0.002137,-0.077645,0.003499,-0.001245,-0.013078,-0.010433,0.039132,0.982770,0.011677,-0.001691,-0.045362,-0.401905,0.040678,0.951118,0.381038,0.037586,1.014423,-0.013542,-0.013542,622
0.064512,0.019053,-0.033925,-0.000141,0.000958,0.006466,-0.009360,0.039465,0.982313,0.032185,0.010006,-0.013729,-0.399754,0.041313,0.949987,0.381033,0.037618,1.014638,-0.061402,-0.061402,623
-0.048636,-0.012394,0.110030,-0.032489,-0.003178,0.022588,-0.010713,0.039206,0.984523,-0.040563,-0.007786,0.066310,-0.401375,0.040900,0.953655,0.379950,0.037512,1.015391,0.039764,0.039764,624
-0.028696,-0.018584,0.137669,-0.023943,-0.008756,0.018479,-0.011590,0.038750,0.987126,-0.026320,-0.013670,0.078074,-0.402332,0.040280,0.958244,0.379152,0.037220,1.016007,0.018397,0.018397,625
0.017835,-0.045483,0.128759,0.021437,-0.024355,-0.019326,-0.010935,0.037586,0.988949,0.019636,-0.034919,0.054715,-0.401737,0.038764,0.962536,0.379867,0.036408,1.015363,-0.026614,-0.026614,626
0.023724,-0.107665,0.089382,0.002608,-0.055144,0.001341,-0.010496,0.034873,0.990461,0.013166,-0.081405,0.045362,-0.400947,0.035176,0.965515,0.379954,0.034570,1.015408,-0.029458,-0.029458,627
-0.020098,-0.192867,0.025581,0.009651,-0.094640,-0.033123,-0.010671,0.030081,0.990336,-0.005223,-0.143754,-0.003769,-0.401617,0.028747,0.966368,0.380275,0.031415,1.014304,0.019152,0.019152,628
-0.007428,-0.255017,0.020946,0.005421,-0.153941,-0.010060,-0.010704,0.023265,0.990517,-0.001004,-0.204479,0.005443,-0.401864,0.020246,0.967066,0.380456,0.026284,1.013968,0.008126,0.008126,629
0.043320,-0.310984,0.064734,-0.010478,-0.199268,-0.008236,-0.010157,0.014761,0.991459,0.016421,-0.255126,0.028249,-0.400420,0.009880,0.969224,0.380107,0.019642,1.013694,-0.043046,-0.043046,630
0.101105,-0.388896,0.085198,-0.027503,-0.309401,-0.006741,-0.008930,0.003123,0.992766,0.036801,-0.349149,0.039228,-0.397050,-0.003083,0.972064,0.379190,0.009328,1.013469,-0.099277,-0.099277,631
0.134483,-0.429934,0.086022,-0.091659,-0.344936,0.028925,-0.008216,-0.009792,0.994682,0.021412,-0.387435,0.057473,-0.392567,-0.017414,0.974931,0.376135,-0.002170,1.014433,-0.130180,-0.130180,632
0.161943,-0.462341,0.054186,-0.122116,-0.356868,0.129683,-0.007552,-0.023445,0.997747,0.019914,-0.409605,0.091934,-0.387169,-0.032826,0.976737,0.372064,-0.014065,1.018756,-0.153236,-0.153236,633
0.167225,-0.484144,0.060584,-0.124269,-0.442128,0.017574,-0.006837,-0.038883,0.999049,0.021478,-0.463136,0.039080,-0.381595,-0.048964,0.978757,0.367922,-0.028803,1.019342,-0.157196,-0.157196,634
0.207136,-0.514022,0.065973,-0.134029,-0.475066,-0.020292,-0.005618,-0.055368,0.999811,0.036554,-0.494544,0.022840,-0.374690,-0.066098,0.980956,0.363454,-0.044638,1.018665,-0.195226,-0.195226,635
0.243452,-0.506697,0.086993,-0.193484,-0.496276,0.018064,-0.004785,-0.072084,1.001562,0.024984,-0.501486,0.052528,-0.366575,-0.082988,0.983856,0.357005,-0.061181,1.019268,-0.232056,-0.232056,636
0.243452,-0.506697,0.086993,-0.193484,-0.496276,0.018064,-0.004785,-0.072084,1.001562,0.024984,-0.501486,0.052528,-0.366575,-0.082988,0.983856,0.357005,-0.061181,1.019268,-0.232056,-0.232056,637
0.500721,-0.639114,0.155522,-0.450154,-0.694207,0.014799,-0.003942,-0.094306,1.004400,0.025283,-0.666660,0.085162,-0.349885,-0.104292,0.989040,0.342000,-0.084321,1.019761,-0.488494,-0.488494,638
0.561561,-0.563572,0.249828,-0.525931,-0.595206,0.100715,-0.003349,-0.113619,1.010243,0.017815,-0.579389,0.175270,-0.331166,-0.123077,0.997367,0.324469,-0.104161,1.023118,-0.554455,-0.554455,639
0.546559,-0.487885,0.204558,-0.549046,-0.485116,0.064505,-0.003390,-0.129836,1.014727,-0.001243,-0.486500,0.134532,-0.312947,-0.139340,1.004186,0.306167,-0.120332,1.025268,-0.537980,-0.537980,640
0.529557,-0.386603,0.167456,-0.560936,-0.392011,0.052818,-0.003913,-0.142813,1.018398,-0.015689,-0.389307,0.110135,-0.295295,-0.152227,1.009768,0.287469,-0.133399,1.027029,-0.521526,-0.521526,641
0.515356,-0.284652,0.155053,-0.583297,-0.309514,0.043248,-0.005045,-0.152716,1.021703,-0.033971,-0.297083,0.099152,-0.278117,-0.161715,1.014936,0.268026,-0.143716,1.028470,-0.509384,-0.509384,642
0.531947,-0.272750,0.163193,-0.578992,-0.231952,0.017567,-0.005829,-0.161127,1.024716,-0.023522,-0.252351,0.090380,-0.260385,-0.170807,1.020376,0.248726,-0.151448,1.029056,-0.523903,-0.523903,643
0.472321,-0.173741,0.115421,-0.560598,-0.191121,0.014377,-0.007301,-0.167208,1.026879,-0.044138,-0.182431,0.064899,-0.244641,-0.176598,1.024223,0.230040,-0.157818,1.029535,-0.466345,-0.466345,644
0.428199,-0.141479,0.076457,-0.524086,-0.167128,0.011780,-0.008899,-0.172352,1.028350,-0.047943,-0.154303,0.044117,-0.230368,-0.181314,1.026772,0.212570,-0.163389,1.029928,-0.422662,-0.422662,645
0.387348,-0.102780,0.044632,-0.469678,-0.121453,-0.008082,-0.010271,-0.176089,1.028959,-0.041165,-0.112116,0.018275,-0.217456,-0.184740,1.028260,0.196914,-0.167438,1.029658,-0.382871,-0.382871,646
0.335100,-0.085802,0.036560,-0.411489,-0.104713,-0.006609,-0.011544,-0.179264,1.029458,-0.038195,-0.095257,0.014977,-0.206286,-0.187601,1.029478,0.183198,-0.170928,1.029438,-0.331120,-0.331120,647
0.276403,-0.062226,0.029926,-0.341951,-0.082215,-0.040512,-0.012637,-0.181672,1.029282,-0.032774,-0.072221,-0.005293,-0.197073,-0.189675,1.030476,0.171800,-0.173669,1.028088,-0.273247,-0.273247,648
0.225745,-0.041378,0.006655,-0.279223,-0.054201,-0.050565,-0.013528,-0.183265,1.028550,-0.026739,-0.047790,-0.021955,-0.189548,-0.191054,1.030698,0.162492,-0.175475,1.026402,-0.223597,-0.223597,649
0.180903,-0.034723,0.005465,-0.229620,-0.033343,-0.024011,-0.014340,-0.184399,1.028241,-0.024358,-0.034033,-0.009273,-0.183518,-0.192211,1.030880,0.154838,-0.176587,1.025602,-0.179002,-0.179002,650
0.139731,-0.029948,0.004460,-0.180169,-0.009166,-0.019662,-0.015014,-0.185051,1.027987,-0.020219,-0.019557,-0.007603,-0.178860,-0.193210,1.031029,0.148833,-0.176892,1.024946,-0.137963,-0.137963,651
0.113412,-0.027620,0.003669,-0.132389,0.004687,-0.033481,-0.015330,-0.185433,1.027491,-0.009489,-0.011466,-0.014906,-0.175080,-0.194130,1.031151,0.144420,-0.176736,1.023830,-0.111630,-0.111630,652
0.090782,-0.021530,0.002990,-0.103973,-0.016582,-0.027412,-0.015550,-0.186068,1.027084,-0.006596,-0.019056,-0.012209,-0.172054,-0.194848,1.031251,0.140954,-0.177289,1.022917,-0.089322,-0.089322,653
0.077118,-0.019843,0.002443,-0.073718,-0.017834,-0.022438,-0.015493,-0.186696,1.026750,0.001700,-0.018838,-0.009999,-0.169483,-0.195509,1.031332,0.138497,-0.177883,1.022169,-0.075752,-0.075752,654
0.062348,-0.013641,0.002013,-0.058102,0.009991,-0.000983,-0.015423,-0.186757,1.026767,0.002123,-0.001825,0.000515,-0.167405,-0.195964,1.031399,0.136560,-0.177550,1.022136,-0.061320,-0.061320,655
0.048850,-0.013515,0.001638,-0.040322,0.011524,-0.000826,-0.015280,-0.186790,1.026781,0.004264,-0.000995,0.000408,-0.165777,-0.196415,1.031454,0.135216,-0.177166,1.022108,-0.047814,-0.047814,656
0.035271,-0.009046,0.001348,-0.030174,0.005463,-0.018042,-0.015195,-0.186850,1.026503,0.002548,-0.001792,-0.008347,-0.164601,-0.196716,1.031499,0.134210,-0.176984,1.021507,-0.034534,-0.034534,657
0.022571,-0.011765,0.001101,-0.022408,0.001199,-0.032058,-0.015193,-0.187026,1.025987,0.000082,-0.005283,-0.015478,-0.163849,-0.197108,1.031535,0.133463,-0.176944,1.020438,-0.021667,-0.021667,658
0.003875,0.000762,0.000916,-0.017825,0.004888,-0.008966,-0.015425,-0.186932,1.025853,-0.006975,0.002824,-0.004027,-0.163719,-0.197083,1.031566,0.132869,-0.176781,1.020140,-0.003880,-0.003880,659
-0.004277,-0.015121,0.018554,-0.009539,0.020290,-0.007353,-0.015656,-0.186846,1.026039,-0.006908,0.002585,0.005600,-0.163862,-0.197587,1.032184,0.132551,-0.176105,1.019894,0.006121,0.006121,660
-0.018312,-0.041972,0.033163,-0.003287,0.037924,0.011387,-0.016016,-0.186913,1.026782,-0.010800,-0.002024,0.022277,-0.164472,-0.198986,1.033290,0.132441,-0.174841,1.020274,0.023081,0.023081,661
-0.039145,0.009301,0.027151,0.019468,0.038207,0.009316,-0.016343,-0.186122,1.027390,-0.009838,0.023754,0.018235,-0.165777,-0.198676,1.034195,0.133090,-0.173567,1.020585,0.039420,0.039420,662
-0.070389,0.076434,0.040280,0.068907,0.054457,0.025127,-0.016368,-0.183940,1.028480,-0.000741,0.065445,0.032701,-0.168123,-0.196128,1.035537,0.135387,-0.171752,1.021422,0.065840,0.065840,663
-0.097503,0.070073,0.051162,0.113940,0.056447,0.020564,-0.016094,-0.181831,1.029675,0.008219,0.063260,0.035863,-0.171374,-0.193792,1.037243,0.139185,-0.169870,1.022108,0.094208,0.094208,664
-0.118432,0.056754,0.023707,0.157160,0.073294,0.016848,-0.015449,-0.179664,1.030351,0.019364,0.065025,0.020278,-0.175321,-0.191901,1.038033,0.144424,-0.167427,1.022669,0.114760,0.114760,665
-0.178663,0.049717,0.001348,0.197901,0.082982,-0.003698,-0.015128,-0.177452,1.030312,0.009619,0.066349,-0.001173,-0.181277,-0.190243,1.038078,0.151020,-0.164661,1.022546,0.174194,0.174194,666
-0.203503,0.034056,-0.016851,0.249635,0.141095,0.049785,-0.014359,-0.174533,1.030861,0.023066,0.087576,0.016465,-0.188060,-0.189108,1.037516,0.159342,-0.159958,1.024205,0.199154,0.199154,667
-0.257829,0.096918,0.022237,0.292544,0.133734,0.005425,-0.013781,-0.170689,1.031322,0.017357,0.115326,0.013833,-0.196654,-0.185878,1.038258,0.169093,-0.155500,1.024386,0.249585,0.249585,668
-0.268409,0.074887,0.018182,0.340461,0.127251,0.004452,-0.012580,-0.167320,1.031699,0.036026,0.101069,0.011315,-0.205601,-0.183381,1.038864,0.180442,-0.151258,1.024535,0.261768,0.261768,669
-0.289957,0.089663,-0.003172,0.357788,0.144820,-0.031239,-0.011449,-0.163412,1.031126,0.033916,0.117242,-0.017205,-0.215267,-0.180393,1.038758,0.192368,-0.146431,1.023493,0.281198,0.281198,670
-0.337040,0.126362,-0.056083,0.394786,0.156428,-0.025585,-0.010487,-0.158699,1.029765,0.028873,0.141395,-0.040834,-0.226501,-0.176181,1.036888,0.205528,-0.141217,1.022641,0.323730,0.323730,671
-0.330856,0.093453,-0.132880,0.414009,0.170766,-0.003555,-0.009101,-0.154295,1.027491,0.041577,0.132110,-0.068218,-0.237530,-0.173065,1.032459,0.219328,-0.135525,1.022522,0.319136,0.319136,672
-0.343162,0.118470,-0.142822,0.410937,0.176656,-0.037580,-0.007971,-0.149376,1.024484,0.033887,0.147563,-0.090201,-0.248969,-0.169116,1.027698,0.233026,-0.129636,1.021269,0.330417,0.330417,673
-0.344599,0.121708,-0.167187,0.432240,0.209514,-0.013490,-0.006511,-0.143856,1.021473,0.043821,0.165611,-0.090337,-0.260455,-0.165060,1.022125,0.247434,-0.122652,1.020820,0.332847,0.332847,674
-0.326177,0.130754,-0.103490,0.416361,0.207777,0.006351,-0.005008,-0.138214,1.019854,0.045092,0.169265,-0.048573,-0.271328,-0.160701,1.018676,0.261313,-0.115726,1.021031,0.314472,0.314472,675
-0.331764,0.148736,-0.101463,0.393143,0.221146,0.022688,-0.003985,-0.132049,1.018541,0.030689,0.184941,-0.039386,-0.282387,-0.155743,1.015294,0.274417,-0.108355,1.021788,0.319114,0.319114,676
-0.324645,0.170556,-0.099732,0.370156,0.213491,0.018582,-0.003226,-0.125648,1.017188,0.022756,0.192024,-0.040573,-0.293208,-0.150058,1.011969,0.286756,-0.101239,1.022407,0.310933,0.310933,677
-0.321380,0.188185,-0.081654,0.372629,0.217218,-0.019670,-0.002372,-0.118892,1.015500,0.025625,0.202701,-0.050662,-0.303921,-0.143785,1.009248,0.299177,-0.093998,1.021752,0.306429,0.306429,678
-0.316739,0.204703,-0.083395,0.331713,0.201928,0.018783,-0.002122,-0.112114,1.014423,0.007487,0.203315,-0.032308,-0.314479,-0.136962,1.006468,0.310234,-0.087267,1.022378,0.301530,0.301530,679
-0.283448,0.208582,-0.084722,0.285844,0.187355,0.050712,-0.002082,-0.105515,1.013856,0.001198,0.197969,-0.017005,-0.323927,-0.130009,1.003644,0.319762,-0.081022,1.024068,0.269348,0.269348,680
-0.281429,0.216830,-0.069383,0.277733,0.191155,0.041506,-0.002144,-0.098716,1.013391,-0.001848,0.203993,-0.013937,-0.333308,-0.122781,1.001331,0.329020,-0.074650,1.025452,0.267317,0.267317,681
-0.266190,0.206342,-0.073147,0.239764,0.198238,0.033978,-0.002585,-0.091973,1.012738,-0.013213,0.202290,-0.019587,-0.342181,-0.115903,0.998893,0.337012,-0.068042,1.026584,0.253793,0.253793,682
-0.247661,0.215731,-0.059874,0.189384,0.184895,0.063615,-0.003556,-0.085296,1.012801,-0.029139,0.200313,0.001870,-0.350436,-0.108712,0.996897,0.343325,-0.061879,1.028705,0.235061,0.235061,683
-0.218571,0.200566,-0.049025,0.212975,0.169927,0.016304,-0.003649,-0.079121,1.012255,-0.002798,0.185247,-0.016358,-0.357722,-0.102027,0.995263,0.350424,-0.056215,1.029248,0.207277,0.207277,684
-0.210605,0.186382,-0.056401,0.208600,0.176141,0.013336,-0.003682,-0.073079,1.011538,-0.001003,0.181261,-0.021536,-0.364742,-0.095814,0.993383,0.357377,-0.050343,1.029693,0.201053,0.201053,685
-0.199135,0.167008,-0.062322,0.192833,0.165377,0.028760,-0.003788,-0.067539,1.010978,-0.003151,0.166192,-0.016780,-0.371380,-0.090247,0.991305,0.363805,-0.044831,1.030651,0.191515,0.191515,686
-0.178185,0.158274,-0.034871,0.177980,0.154275,0.023535,-0.003791,-0.062330,1.010789,-0.000102,0.156275,-0.005665,-0.377320,-0.084971,0.990143,0.369738,-0.039688,1.031436,0.169947,0.169947,687
-0.144020,0.143274,-0.012304,0.138446,0.142010,0.055293,-0.003884,-0.057575,1.011506,-0.002787,0.142642,0.021493,-0.382120,-0.080195,0.989733,0.374353,-0.034955,1.033279,0.135693,0.135693,688
-0.125408,0.118430,-0.026316,0.133538,0.127628,0.009259,-0.003748,-0.053474,1.011222,0.004065,0.123029,-0.008529,-0.386300,-0.076248,0.988855,0.378804,-0.030700,1.033588,0.119481,0.119481,689
-0.113616,0.108130,-0.005298,0.130642,0.108160,0.007567,-0.003465,-0.049869,1.011259,0.008513,0.108145,0.001134,-0.390088,-0.072643,0.988679,0.383159,-0.027095,1.033840,0.107188,0.107188,690
-0.095137,0.095467,-0.004334,0.093010,0.084009,0.024158,-0.003500,-0.046878,1.011590,-0.001063,0.089738,0.009913,-0.393259,-0.069461,0.988534,0.386259,-0.024295,1.034645,0.089555,0.089555,691
-0.067737,0.076642,0.012791,0.043989,0.069901,0.056012,-0.003896,-0.044436,1.012736,-0.011874,0.073271,0.034400,-0.395517,-0.066906,0.988961,0.387725,-0.021965,1.036512,0.062345,0.062345,692
-0.050991,0.061420,0.010482,0.038616,0.048516,0.027677,-0.004102,-0.042603,1.013372,-0.006187,0.054968,0.019079,-0.397216,-0.064859,0.989310,0.389012,-0.020347,1.037435,0.046710,0.046710,693
-0.029336,0.050242,0.008567,0.036827,0.027334,0.022659,-0.003977,-0.041310,1.013893,0.003745,0.038788,0.015614,-0.398194,-0.063184,0.989596,0.390240,-0.019436,1.038190,0.025931,0.025931,694
-0.050225,0.022958,-0.009320,0.035984,0.022664,0.018554,-0.004215,-0.040550,1.014047,-0.007121,0.022811,0.004617,-0.399868,-0.062419,0.989285,0.391439,-0.018681,1.038808,0.049368,0.049368,695
-0.039055,-0.001111,-0.023888,0.020826,-0.009477,0.015203,-0.004518,-0.040726,1.013902,-0.009115,-0.005294,-0.004345,-0.401170,-0.062456,0.988489,0.392134,-0.018997,1.039315,0.040502,0.040502,696
-0.019303,-0.017955,-0.019552,0.051958,-0.055501,-0.041403,-0.003974,-0.041951,1.012886,0.016328,-0.036728,-0.030477,-0.401814,-0.063055,0.987837,0.393866,-0.020847,1.037935,0.021414,0.021414,697
-0.005646,-0.081511,0.000243,0.027036,-0.119392,-0.016075,-0.003618,-0.045299,1.012622,0.010695,-0.100452,-0.007914,-0.402002,-0.065772,0.987845,0.394767,-0.024826,1.037399,0.009788,0.009788,698
0.047455,-0.150742,0.049526,-0.031333,-0.164895,0.022874,-0.003349,-0.050560,1.013829,0.008061,-0.157818,0.036199,-0.400420,-0.070796,0.989496,0.393722,-0.030323,1.038162,-0.042673,-0.042673,699
0.060031,-0.185750,0.024022,-0.015136,-0.226550,0.000637,-0.002601,-0.057431,1.014240,0.022448,-0.206150,0.012331,-0.398419,-0.076988,0.990297,0.393218,-0.037875,1.038183,-0.052148,-0.052148,700
