h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,hand1_to_center,hand2_to_center,h1x_cg,h1y_cg,h1z_cg,h2x_cg,h2y_cg,h2z_cg,hand_distance,time
0.073426,0.153841,-0.006044,0.018775,-0.085407,-0.076949,-0.004609,-0.121831,0.952219,0.046100,0.034217,-0.041497,-0.157417,-0.100794,1.084092,0.148199,-0.142868,0.820346,-0.043269,0.072994,-0.142658,-0.070756,1.083182,0.151148,-0.158541,0.806758,0.405874,769
0.080263,0.163351,-0.004953,0.016038,-0.085232,-0.073889,-0.003004,-0.120529,0.950904,0.048151,0.039060,-0.039421,-0.154742,-0.095349,1.083926,0.148734,-0.145709,0.817883,-0.042903,0.070855,-0.138004,-0.065454,1.079591,0.149988,-0.162601,0.804764,0.406710,770
0.091023,0.162573,-0.023575,0.006820,-0.091861,-0.071341,-0.001373,-0.119351,0.949323,0.048921,0.035356,-0.047457,-0.151708,-0.089930,1.083141,0.148961,-0.148771,0.815505,-0.059270,0.065262,-0.134728,-0.060496,1.079591,0.149225,-0.164849,0.802780,0.406808,771
0.092336,0.160061,-0.019305,0.001434,-0.087431,-0.069199,0.000190,-0.118140,0.947847,0.046885,0.036315,-0.044253,-0.148630,-0.084595,1.082497,0.149009,-0.151686,0.813198,-0.053920,0.061255,-0.132627,-0.056642,1.076023,0.149248,-0.166360,0.800806,0.406955,772
0.087025,0.152009,-0.035201,0.001300,-0.079802,-0.067404,0.001662,-0.116937,0.946137,0.044163,0.036103,-0.051302,-0.145729,-0.079528,1.081324,0.149052,-0.154346,0.810951,-0.058481,0.060398,-0.127153,-0.049873,1.076023,0.147073,-0.168927,0.798841,0.406934,773
0.101016,0.161264,-0.028828,-0.010765,-0.079298,-0.065846,0.003166,-0.115571,0.944560,0.045126,0.040983,-0.047337,-0.142362,-0.074152,1.080363,0.148693,-0.156989,0.808756,-0.058709,0.052431,-0.121723,-0.044825,1.072479,0.146867,-0.171604,0.798841,0.406627,774
0.112238,0.159486,-0.042872,-0.009931,-0.079478,-0.053925,0.004871,-0.114237,0.942946,0.051153,0.040004,-0.048400,-0.138621,-0.068836,1.078934,0.148362,-0.159638,0.806959,-0.072444,0.046916,-0.117180,-0.039350,1.072479,0.146928,-0.173922,0.796886,0.405678,775
0.116597,0.160348,-0.035098,-0.007804,-0.077677,-0.054781,0.006684,-0.112859,0.941448,0.054397,0.041336,-0.044940,-0.134734,-0.063491,1.077764,0.148102,-0.162227,0.805133,-0.065952,0.050357,-0.112809,-0.035124,1.072479,0.146645,-0.176341,0.796886,0.405059,776
0.119230,0.154263,-0.028750,-0.007921,-0.076749,-0.044843,0.008539,-0.111567,0.940222,0.055654,0.038757,-0.036796,-0.130760,-0.058349,1.076805,0.147838,-0.164786,0.803638,-0.060954,0.045030,-0.110437,-0.031342,1.072479,0.146138,-0.182661,0.794940,0.404433,777
0.110518,0.146866,-0.023525,-0.009248,-0.097209,-0.047300,0.010227,-0.110740,0.939041,0.050635,0.024829,-0.035412,-0.127076,-0.053453,1.076021,0.147530,-0.168026,0.802061,-0.049367,0.053296,-0.106454,-0.028275,1.072479,0.147560,-0.185046,0.794940,0.404462,778
0.112140,0.136924,-0.019262,0.000164,-0.092555,-0.038722,0.012099,-0.110000,0.938075,0.056152,0.022184,-0.028991,-0.123338,-0.048889,1.075379,0.147535,-0.171111,0.800771,-0.046785,0.054347,-0.104020,-0.027746,1.068958,0.147554,-0.189079,0.794940,0.404624,779
0.105049,0.114981,-0.034922,0.000104,-0.097714,-0.031705,0.013851,-0.109712,0.936964,0.052577,0.008634,-0.033315,-0.119836,-0.045057,1.074215,0.147539,-0.174368,0.799714,-0.056389,0.052831,-0.101128,-0.025942,1.068958,0.146477,-0.193089,0.794940,0.404428,780
0.101738,0.103948,-0.028589,-0.005774,-0.101804,-0.025960,0.015451,-0.109677,0.936055,0.047982,0.001072,-0.027273,-0.116445,-0.041592,1.073262,0.147346,-0.177762,0.798848,-0.050779,0.048145,-0.100774,-0.026040,1.068958,0.148614,-0.196313,0.794940,0.404266,781
0.085221,0.084572,-0.023410,0.006893,-0.100885,-0.021252,0.016986,-0.109949,0.935311,0.046057,-0.008157,-0.022332,-0.113604,-0.038773,1.072482,0.147576,-0.181125,0.798140,-0.041126,0.054348,-0.101570,-0.029304,1.065460,0.147418,-0.198908,0.794940,0.404651,782
0.065441,0.051489,-0.038195,-0.000863,-0.096706,-0.017400,0.018062,-0.110702,0.934384,0.032289,-0.022608,-0.027797,-0.111423,-0.037056,1.071209,0.147547,-0.184348,0.797560,-0.048984,0.046430,-0.100873,-0.031839,1.065460,0.149180,-0.201814,0.794940,0.404529,783
0.057370,0.028374,-0.031260,0.008879,-0.094978,-0.014246,0.019167,-0.111812,0.933626,0.033124,-0.033302,-0.022754,-0.109510,-0.036110,1.070167,0.147843,-0.187514,0.797085,-0.046969,0.050800,-0.100213,-0.038517,1.065460,0.150518,-0.206372,0.794940,0.404633,784
0.050559,-0.013088,-0.025595,0.014542,-0.102550,-0.011666,0.020252,-0.113740,0.933005,0.032551,-0.057819,-0.018631,-0.107825,-0.036547,1.069314,0.148328,-0.190932,0.796696,-0.054238,0.056186,-0.102097,-0.047661,1.065460,0.150834,-0.212624,0.794940,0.404685,785
0.031151,-0.060441,-0.020950,0.013628,-0.117955,-0.009549,0.020998,-0.116713,0.932497,0.022389,-0.089198,-0.015249,-0.106787,-0.038561,1.068615,0.148782,-0.194864,0.796378,-0.057095,0.060572,-0.102140,-0.056888,1.065460,0.149300,-0.218716,0.794940,0.404795,786
0.025268,-0.099660,-0.017155,0.002812,-0.129711,-0.007823,0.021466,-0.120536,0.932080,0.014040,-0.114685,-0.012488,-0.105944,-0.041883,1.068043,0.148876,-0.199188,0.796117,-0.066207,0.057473,-0.101763,-0.071307,1.065460,0.152437,-0.225211,0.794940,0.404502,787
0.022740,-0.160010,-0.014055,0.019362,-0.141512,-0.006396,0.022168,-0.125561,0.931739,0.021051,-0.150761,-0.010226,-0.105186,-0.047217,1.067575,0.149522,-0.203905,0.795904,-0.085842,0.071389,-0.101979,-0.086780,1.065460,0.151625,-0.233682,0.796886,0.404020,788
0.017442,-0.215144,-0.011494,0.011437,-0.161930,0.005345,0.022649,-0.131846,0.931637,0.014439,-0.188537,-0.003074,-0.104605,-0.054389,1.067192,0.149903,-0.209303,0.796082,-0.101492,0.065901,-0.102579,-0.100252,1.065460,0.152453,-0.241229,0.796886,0.402831,789
0.011017,-0.249410,-0.009416,0.013871,-0.173621,0.004361,0.023064,-0.138896,0.931553,0.012444,-0.211515,-0.002528,-0.104238,-0.062702,1.066878,0.150365,-0.215090,0.796227,-0.107965,0.071732,-0.103566,-0.115997,1.065460,0.154515,-0.249214,0.796886,0.401617,790
0.003656,-0.289820,-0.007714,0.022565,-0.185568,0.003580,0.023501,-0.146819,0.931484,0.013110,-0.237694,-0.002067,-0.104116,-0.072363,1.066621,0.151117,-0.221276,0.796347,-0.115307,0.080970,-0.103447,-0.132866,1.065460,0.154950,-0.257161,0.796886,0.400459,791
0.003636,-0.329019,-0.006301,0.020842,-0.195153,0.002931,0.023909,-0.155555,0.931428,0.012239,-0.262086,-0.001684,-0.103995,-0.083330,1.066411,0.151812,-0.227781,0.796444,-0.125716,0.082035,-0.103103,-0.144316,1.068958,0.154476,-0.264205,0.798841,0.398980,792
0.004850,-0.331646,0.013855,0.014488,-0.198074,0.013041,0.024231,-0.164384,0.931876,0.009669,-0.264860,0.013447,-0.103833,-0.094385,1.066872,0.152295,-0.234383,0.796879,-0.110487,0.070218,-0.106052,-0.155516,1.068958,0.152667,-0.273801,0.802780,0.397615,793
-0.012066,-0.332432,0.011337,0.002022,-0.214356,0.032092,0.024064,-0.173497,0.932600,-0.005022,-0.273394,0.021715,-0.104235,-0.105466,1.067250,0.152362,-0.241528,0.797949,-0.098673,0.053127,-0.106013,-0.166703,1.068958,0.155494,-0.279323,0.804764,0.396079,794
-0.009669,-0.333009,0.009288,0.017030,-0.205527,0.037047,0.024186,-0.182473,0.933372,0.003680,-0.269268,0.023167,-0.104558,-0.116566,1.067560,0.152930,-0.248379,0.799184,-0.098615,0.054572,-0.106275,-0.176159,1.068958,0.153379,-0.286138,0.806758,0.394589,795
-0.009339,-0.324071,0.007603,0.002443,-0.205335,0.041192,0.024071,-0.191296,0.934185,-0.003448,-0.264703,0.024397,-0.104869,-0.127369,1.067813,0.153011,-0.255224,0.800557,-0.094185,0.040415,-0.106859,-0.182285,1.068958,0.155374,-0.290185,0.808762,0.392779,796
-0.010825,-0.298637,0.006219,0.012848,-0.190120,0.044625,0.024105,-0.199442,0.935032,0.001012,-0.244379,0.025420,-0.105230,-0.137323,1.068021,0.153440,-0.261561,0.802044,-0.083442,0.038527,-0.107894,-0.188200,1.068958,0.156029,-0.296984,0.808762,0.391265,797
-0.014488,-0.276670,0.005096,0.014081,-0.192634,0.036521,0.024098,-0.207264,0.935726,-0.000203,-0.234653,0.020810,-0.105713,-0.146546,1.068191,0.153909,-0.267982,0.803262,-0.072985,0.044512,-0.109703,-0.195877,1.072479,0.157792,-0.300445,0.808762,0.390305,798
-0.021700,-0.268265,0.023321,0.021117,-0.176536,0.029910,0.024089,-0.214677,0.936613,-0.000292,-0.222400,0.026615,-0.106436,-0.155488,1.068968,0.154613,-0.273867,0.804259,-0.051052,0.047398,-0.109769,-0.205349,1.068958,0.157138,-0.307555,0.810775,0.390168,799
-0.018125,-0.271147,-0.000057,0.013734,-0.183199,0.035444,0.024015,-0.222250,0.937203,-0.002196,-0.227173,0.017694,-0.107040,-0.164526,1.068966,0.155071,-0.279973,0.805440,-0.068262,0.039592,-0.108124,-0.209634,1.072479,0.158401,-0.313174,0.812799,0.389199,800
-0.005893,-0.245296,0.019112,0.018110,-0.180546,0.040010,0.024219,-0.229347,0.938188,0.006108,-0.212921,0.029560,-0.107237,-0.172703,1.069603,0.155674,-0.285992,0.806774,-0.054594,0.037823,-0.108041,-0.218666,1.072479,0.159215,-0.318062,0.814833,0.388633,801
-0.004374,-0.249952,0.015635,0.019253,-0.174406,0.043833,0.024467,-0.236420,0.939180,0.007439,-0.212179,0.029735,-0.107382,-0.181034,1.070124,0.156316,-0.291805,0.808235,-0.057862,0.033307,-0.108300,-0.224968,1.072479,0.160314,-0.321315,0.814833,0.387806,802
-0.004986,-0.238908,0.012803,0.021740,-0.160475,0.035886,0.024746,-0.243076,0.939991,0.008377,-0.199692,0.024346,-0.107549,-0.188998,1.070551,0.157041,-0.297154,0.809431,-0.054699,0.035484,-0.109235,-0.228711,1.072479,0.161271,-0.322488,0.816877,0.387155,803
-0.009170,-0.215967,0.010486,0.023002,-0.137765,0.040489,0.024977,-0.248972,0.940841,0.006916,-0.176866,0.025486,-0.107854,-0.196197,1.070901,0.157808,-0.301747,0.810781,-0.045619,0.026184,-0.111148,-0.233865,1.076023,0.163982,-0.323436,0.816877,0.386496,804
-0.017910,-0.204843,0.027852,0.033578,-0.117952,0.033152,0.025238,-0.254352,0.941857,0.007834,-0.161397,0.030502,-0.108451,-0.203025,1.071829,0.158927,-0.305678,0.811886,-0.023266,0.032236,-0.112223,-0.236366,1.076023,0.164957,-0.324464,0.818932,0.386781,805
-0.020513,-0.181309,0.022806,0.032790,-0.102156,0.038323,0.025442,-0.259076,0.942876,0.006139,-0.141732,0.030565,-0.109135,-0.209069,1.072589,0.160020,-0.309083,0.813163,-0.017304,0.023518,-0.113391,-0.239594,1.076023,0.162496,-0.323449,0.818932,0.386974,806
-0.023143,-0.165998,0.018668,0.013466,-0.078126,0.031362,0.025281,-0.263145,0.943710,-0.004838,-0.122062,0.025016,-0.109907,-0.214602,1.073211,0.160469,-0.311688,0.814209,-0.012988,0.008023,-0.114605,-0.239165,1.076023,0.159912,-0.324299,0.820997,0.386796,807
-0.025553,-0.133576,0.015281,-0.003025,-0.068579,0.036918,0.024805,-0.266514,0.944580,-0.014289,-0.101077,0.026100,-0.110758,-0.219054,1.073721,0.160368,-0.313974,0.815439,-0.004670,-0.009956,-0.116341,-0.237925,1.072479,0.158416,-0.322109,0.820997,0.386301,808
-0.030360,-0.102622,-0.006745,-0.010614,-0.044242,0.030218,0.024122,-0.268962,0.944971,-0.020487,-0.073433,0.011736,-0.111770,-0.222475,1.073496,0.160014,-0.315448,0.816447,-0.007844,-0.016963,-0.117767,-0.237448,1.072479,0.155518,-0.314077,0.820997,0.385468,809
-0.032613,-0.081422,-0.005540,-0.024450,0.007459,0.024744,0.023171,-0.270194,0.945291,-0.028531,-0.036981,0.009602,-0.112857,-0.225189,1.073311,0.159199,-0.315200,0.817271,0.000326,-0.035543,-0.118605,-0.232471,1.068958,0.153452,-0.307408,0.823072,0.384283,810
-0.031254,-0.039600,-0.023675,-0.031253,0.042370,0.031541,0.022129,-0.270148,0.945422,-0.031254,0.001385,0.003932,-0.113899,-0.226509,1.072522,0.158157,-0.313787,0.818323,-0.002540,-0.052868,-0.121215,-0.226420,1.068958,0.149586,-0.299182,0.825158,0.382426,811
-0.039782,0.000484,-0.019376,-0.046612,0.079425,0.037168,0.020689,-0.268816,0.945719,-0.043197,0.039955,0.008898,-0.115225,-0.226493,1.071876,0.156604,-0.311140,0.819562,0.015683,-0.075632,-0.123327,-0.218646,1.061985,0.146735,-0.289284,0.827254,0.380419,812
-0.044056,0.042672,-0.053794,-0.053665,0.118856,0.041826,0.019061,-0.266124,0.945520,-0.048860,0.080763,-0.005985,-0.116694,-0.225071,1.070083,0.154815,-0.307178,0.820956,0.005466,-0.092046,-0.127142,-0.211955,1.061985,0.143531,-0.276523,0.831479,0.377522,813
-0.056818,0.071322,-0.044028,-0.061361,0.166703,0.057229,0.017091,-0.262157,0.945740,-0.059090,0.119012,0.006600,-0.118588,-0.222693,1.068616,0.152769,-0.301621,0.822864,0.027309,-0.117146,-0.129406,-0.203140,1.055103,0.141902,-0.259675,0.837898,0.374511,814
-0.058830,0.106334,-0.073493,-0.059098,0.228103,0.081759,0.015125,-0.256583,0.945877,-0.058964,0.167219,0.004134,-0.120549,-0.219149,1.066166,0.150799,-0.294018,0.825589,0.016862,-0.142547,-0.131163,-0.189801,1.051695,0.135880,-0.240804,0.844417,0.370287,815
-0.057721,0.159596,-0.078685,-0.081134,0.289388,0.102383,0.012811,-0.249100,0.946272,-0.069427,0.224492,0.011848,-0.122473,-0.213829,1.063543,0.148095,-0.284372,0.829002,0.023073,-0.181884,-0.134335,-0.179769,1.044945,0.129725,-0.220689,0.853268,0.364956,816
-0.064507,0.185225,-0.101137,-0.099899,0.346308,0.131961,0.010071,-0.240241,0.946786,-0.082203,0.265767,0.015414,-0.124623,-0.207655,1.060172,0.144765,-0.272828,0.833400,0.018190,-0.221738,-0.135567,-0.168402,1.038281,0.124938,-0.199043,0.855510,0.358110,817
-0.059512,0.213459,-0.119036,-0.107823,0.401250,0.120233,0.007282,-0.229996,0.946806,-0.083667,0.307354,0.000597,-0.126607,-0.200539,1.056204,0.141171,-0.259453,0.837408,0.007033,-0.224693,-0.138484,-0.155162,1.034981,0.121763,-0.176766,0.857763,0.350781,818
-0.064592,0.246766,-0.115414,-0.105541,0.449659,0.110695,0.004447,-0.218389,0.946727,-0.085066,0.348212,-0.002360,-0.128760,-0.192314,1.052357,0.137653,-0.244464,0.841098,0.016555,-0.217895,-0.139995,-0.145387,1.031702,0.116216,-0.158576,0.860029,0.343985,819
-0.061098,0.255197,-0.112320,-0.116575,0.467065,0.102950,0.001485,-0.206351,0.946571,-0.088836,0.361131,-0.004685,-0.130796,-0.183807,1.048613,0.133767,-0.228896,0.844530,0.014082,-0.216250,-0.141884,-0.132103,1.028443,0.117708,-0.136413,0.857763,0.337160,820
-0.060294,0.281170,-0.109684,-0.087329,0.502931,0.071962,-0.000975,-0.193283,0.945942,-0.073812,0.392050,-0.018861,-0.132806,-0.174435,1.044957,0.130856,-0.212131,0.846928,0.014389,-0.169435,-0.142289,-0.120132,1.028443,0.117807,-0.118657,0.857763,0.331895,821
-0.051567,0.295303,-0.089808,-0.070964,0.508317,0.058910,-0.003017,-0.179889,0.945427,-0.061265,0.401811,-0.015448,-0.134525,-0.164592,1.041963,0.128491,-0.195187,0.848892,0.016047,-0.139122,-0.145067,-0.112677,1.028443,0.120904,-0.103100,0.855510,0.327704,822
-0.057326,0.282314,-0.073518,-0.041256,0.500781,0.035992,-0.004660,-0.166838,0.944802,-0.049291,0.391547,-0.018763,-0.136436,-0.155181,1.039512,0.127116,-0.178494,0.850092,0.023861,-0.090245,-0.145339,-0.105986,1.028443,0.123308,-0.090178,0.855510,0.325397,823
-0.048414,0.267529,-0.060196,-0.020707,0.480269,0.029460,-0.005812,-0.154375,0.944290,-0.034560,0.373899,-0.015367,-0.138050,-0.146264,1.037506,0.126425,-0.162486,0.851074,0.018278,-0.057902,-0.144662,-0.099161,1.028443,0.122541,-0.080780,0.855510,0.323986,824
-0.035960,0.256149,-0.049288,-0.021125,0.444320,0.024126,-0.006764,-0.142700,0.943870,-0.028543,0.350234,-0.012581,-0.139248,-0.137725,1.035863,0.125721,-0.147675,0.851878,0.009322,-0.044795,-0.144101,-0.095124,1.028443,0.123779,-0.072391,0.857763,0.322736,825
-0.026389,0.231667,-0.040348,-0.010560,0.409399,0.032008,-0.007379,-0.132016,0.943731,-0.018475,0.320532,-0.004170,-0.140128,-0.130003,1.034518,0.125369,-0.134028,0.852945,0.001905,-0.031906,-0.142756,-0.091869,1.028443,0.123303,-0.066129,0.857763,0.321673,826
-0.014292,0.207377,-0.033034,-0.011236,0.369240,0.026203,-0.007805,-0.122405,0.943618,-0.012764,0.288309,-0.003415,-0.140604,-0.123090,1.033417,0.124995,-0.121720,0.853818,-0.007551,-0.022407,-0.140346,-0.089716,1.028443,0.120048,-0.060659,0.862306,0.320625,827
0.001408,0.181491,-0.027051,-0.026899,0.332052,0.046161,-0.008230,-0.113846,0.943936,-0.012746,0.256772,0.009554,-0.140557,-0.117041,1.032515,0.124098,-0.110652,0.855357,-0.019855,-0.041362,-0.138312,-0.087367,1.025205,0.121860,-0.057533,0.862306,0.318541,828
0.012213,0.161366,-0.039750,-0.012169,0.288865,0.037789,-0.008229,-0.106342,0.943903,0.000022,0.225116,-0.000982,-0.140150,-0.111662,1.031190,0.123692,-0.101023,0.856617,-0.037525,-0.021275,-0.136058,-0.085536,1.025205,0.119605,-0.055006,0.862306,0.316547,829
0.022257,0.142077,-0.032551,-0.022227,0.250240,0.030944,-0.008229,-0.099804,0.943877,0.000015,0.196158,-0.000803,-0.139408,-0.106926,1.030105,0.122951,-0.092682,0.857648,-0.042881,-0.024193,-0.134796,-0.087134,1.025205,0.116415,-0.056694,0.862306,0.314288,830
0.025082,0.107629,-0.026647,-0.035548,0.195703,0.025333,-0.008403,-0.094748,0.943855,-0.005233,0.151666,-0.000656,-0.138572,-0.103338,1.029217,0.121767,-0.086158,0.858492,-0.041463,-0.032769,-0.133129,-0.089071,1.025205,0.114183,-0.058146,0.862306,0.311799,831
0.029602,0.077587,-0.021815,-0.041241,0.152333,0.020741,-0.008597,-0.090916,0.943837,-0.005820,0.114960,-0.000538,-0.137586,-0.100752,1.028490,0.120392,-0.081080,0.859184,-0.041579,-0.036074,-0.130724,-0.091159,1.021987,0.113788,-0.058587,0.862306,0.309199,832
0.037316,0.052165,-0.035359,-0.035911,0.122323,0.016986,-0.008574,-0.088008,0.943531,0.000702,0.087244,-0.009186,-0.136342,-0.099013,1.027311,0.119195,-0.077003,0.859750,-0.054211,-0.030455,-0.129330,-0.094757,1.021987,0.110996,-0.062225,0.864596,0.306366,833
0.038135,0.023146,-0.028954,-0.044586,0.080365,0.026359,-0.008681,-0.086283,0.943487,-0.003226,0.051755,-0.001298,-0.135071,-0.098242,1.026346,0.117709,-0.074324,0.860629,-0.049443,-0.045239,-0.128907,-0.097885,1.018790,0.108725,-0.064568,0.864596,0.303202,834
0.033520,0.001940,-0.041099,-0.048856,0.053055,0.021569,-0.008937,-0.085366,0.943162,-0.007668,0.027498,-0.009765,-0.133953,-0.098177,1.024976,0.116080,-0.072556,0.861348,-0.050534,-0.047966,-0.127995,-0.100509,1.018790,0.105047,-0.066229,0.864596,0.299912,835
0.032400,-0.012680,-0.033631,-0.060001,0.034403,0.017661,-0.009397,-0.085004,0.942896,-0.013800,0.010862,-0.007984,-0.132873,-0.098600,1.023855,0.114080,-0.071409,0.861936,-0.044181,-0.056454,-0.126710,-0.099588,1.018790,0.103800,-0.066698,0.866898,0.296552,836
0.033519,-0.005378,-0.027552,-0.055904,0.025619,0.026981,-0.009770,-0.084667,0.942886,-0.011193,0.010120,-0.000286,-0.131756,-0.098779,1.022937,0.112217,-0.070555,0.862836,-0.042422,-0.058790,-0.126141,-0.099776,1.018790,0.100459,-0.068247,0.866898,0.293175,837
0.030537,-0.005423,-0.022552,-0.063936,0.012553,0.022098,-0.010326,-0.084548,0.942879,-0.016699,0.003565,-0.000227,-0.130738,-0.098960,1.022185,0.110085,-0.070137,0.863572,-0.037180,-0.063977,-0.125999,-0.100747,1.018790,0.099386,-0.069401,0.866898,0.289801,838
0.025768,-0.009720,-0.018461,-0.058185,0.004001,0.018082,-0.010867,-0.084643,0.942872,-0.016208,-0.002859,-0.000190,-0.129879,-0.099284,1.021569,0.108146,-0.070003,0.864175,-0.030519,-0.057793,-0.125690,-0.100796,1.018790,0.098944,-0.070115,0.869212,0.286856,839
0.022780,-0.008223,-0.015121,-0.050042,-0.000610,0.027391,-0.011321,-0.084791,0.943077,-0.013631,-0.004417,0.006135,-0.129120,-0.099558,1.021065,0.106478,-0.070024,0.865088,-0.026338,-0.056602,-0.125923,-0.100954,1.018790,0.097192,-0.070975,0.869212,0.284091,840
0.017387,-0.007591,-0.012370,-0.050495,-0.005175,0.022421,-0.011873,-0.085003,0.943244,-0.016554,-0.006383,0.005025,-0.128540,-0.099811,1.020653,0.104795,-0.070196,0.865835,-0.020410,-0.054714,-0.126921,-0.099664,1.018790,0.093828,-0.071488,0.871538,0.281586,841
0.008808,0.000801,-0.010132,-0.059637,-0.007026,0.031008,-0.012720,-0.085107,0.943592,-0.025414,-0.003112,0.010439,-0.128247,-0.099784,1.020315,0.102807,-0.070430,0.866869,-0.012955,-0.067202,-0.129457,-0.098301,1.021987,0.090114,-0.074805,0.871538,0.278914,842
-0.006583,0.008065,0.009094,-0.069026,-0.023793,0.025392,-0.013980,-0.085369,0.944167,-0.037804,-0.007864,0.017243,-0.128466,-0.099515,1.020619,0.100506,-0.071223,0.867715,0.009645,-0.073562,-0.132494,-0.099721,1.021987,0.081875,-0.079103,0.876229,0.276781,843
-0.021901,-0.001118,0.007439,-0.101316,-0.042852,0.046295,-0.016034,-0.086102,0.945063,-0.061608,-0.021985,0.026867,-0.129196,-0.099553,1.020867,0.097129,-0.072652,0.869259,0.022337,-0.113620,-0.138857,-0.099838,1.028443,0.073946,-0.082061,0.880970,0.273736,844
-0.052534,-0.001554,0.041195,-0.126071,-0.051165,0.063699,-0.019011,-0.086981,0.946811,-0.089303,-0.026359,0.052446,-0.130947,-0.099604,1.022240,0.092926,-0.074357,0.871382,0.066442,-0.144301,-0.146045,-0.100390,1.031702,0.069231,-0.086835,0.883360,0.271136,845
-0.082101,-0.004269,0.051459,-0.128858,-0.067855,0.065138,-0.022526,-0.088183,0.948754,-0.105480,-0.036063,0.058300,-0.133684,-0.099747,1.023955,0.088631,-0.076619,0.873553,0.096844,-0.148525,-0.152435,-0.101781,1.034981,0.063046,-0.091259,0.888179,0.269406,846
-0.101970,-0.011060,0.059953,-0.139132,-0.079610,0.079542,-0.026545,-0.089694,0.951079,-0.120551,-0.045335,0.069746,-0.137083,-0.100115,1.025953,0.083993,-0.079273,0.876204,0.118550,-0.165512,-0.161960,-0.102063,1.041603,0.055280,-0.094942,0.893051,0.267832,847
-0.135284,-0.010591,0.085098,-0.156142,-0.085211,0.091612,-0.031402,-0.091291,0.954024,-0.145713,-0.047901,0.088354,-0.141592,-0.100468,1.028790,0.078788,-0.082113,0.879258,0.160077,-0.186076,-0.168055,-0.104647,1.048309,0.047907,-0.096305,0.897977,0.266954,848
-0.143910,-0.022725,0.106140,-0.167935,-0.077178,0.101792,-0.036599,-0.092956,0.957490,-0.155922,-0.049952,0.103966,-0.146389,-0.101226,1.032328,0.073191,-0.084686,0.882651,0.179761,-0.200512,-0.175081,-0.103461,1.055103,0.042926,-0.095017,0.902957,0.266256,849
-0.156024,-0.012152,0.123857,-0.164579,-0.056182,0.110428,-0.041943,-0.094095,0.961394,-0.160301,-0.034167,0.117145,-0.151590,-0.101631,1.036457,0.067705,-0.086558,0.886332,0.199080,-0.201048,-0.184100,-0.102131,1.061985,0.036482,-0.093033,0.907993,0.266186,850
